"probeID" "Entrez"
"11201" "11201" ""
"11202" "11202" "HM13"
"11203" "11203" "C11orf87"
"11204" "11204" "GMNN"
"11205" "11205" ""
"11206" "11206" "KCTD16"
"11207" "11207" ""
"11208" "11208" ""
"11209" "11209" "TRPM3"
"11210" "11210" "NOS1"
"11211" "11211" ""
"11212" "11212" "CAMKMT"
"11213" "11213" "RNF115"
"11214" "11214" ""
"11215" "11215" "SLC35F6"
"11216" "11216" "H2AFZ"
"11217" "11217" ""
"11218" "11218" "TRAF3IP3"
"11219" "11219" "CACNG4"
"11220" "11220" "ACSM5"
"11221" "11221" ""
"11222" "11222" "RNF152"
"11223" "11223" ""
"11224" "11224" ""
"11225" "11225" "ANKRD44"
"11226" "11226" ""
"11227" "11227" ""
"11228" "11228" "SS18L1"
"11229" "11229" "NRG1"
"11230" "11230" ""
"11231" "11231" "PBLD"
"11232" "11232" "IFNGR1"
"11233" "11233" "C1orf198"
"11234" "11234" "VPREB3"
"11235" "11235" "ST3GAL6"
"11236" "11236" "SLC9B1"
"11237" "11237" ""
"11238" "11238" "EIF4EBP2"
"11239" "11239" "LOC401317"
"11240" "11240" "MRPS34"
"11241" "11241" "CACNG5"
"11242" "11242" "ZBTB1"
"11243" "11243" "PREP"
"11244" "11244" "PPP1R12A"
"11245" "11245" ""
"11246" "11246" "LPGAT1"
"11247" "11247" ""
"11248" "11248" ""
"11249" "11249" ""
"11250" "11250" "TNFSF10"
"11251" "11251" "APITD1"
"11252" "11252" "KCNT1"
"11253" "11253" "ELL2"
"11254" "11254" "PAN3"
"11255" "11255" "HLA-DQA1"
"11256" "11256" ""
"11257" "11257" "TMEM136"
"11258" "11258" ""
"11259" "11259" ""
"11260" "11260" ""
"11261" "11261" ""
"11262" "11262" ""
"11263" "11263" "ZAP70"
"11264" "11264" "PLCXD3"
"11265" "11265" "KRTAP9-9"
"11266" "11266" "OR7A17"
"11267" "11267" "FAM193A"
"11268" "11268" "RHOH"
"11269" "11269" ""
"11270" "11270" "EFNA5"
"11271" "11271" "VARS2"
"11272" "11272" ""
"11273" "11273" "BCL2L1"
"11274" "11274" "CREBBP"
"11275" "11275" "FCHO1"
"11276" "11276" "CTDSPL"
"11277" "11277" "TRABD"
"11278" "11278" "STXBP4"
"11279" "11279" "SFTA2"
"11280" "11280" "WDR93"
"11281" "11281" "FAM150B"
"11282" "11282" ""
"11283" "11283" "CENPN"
"11284" "11284" "KIAA1191"
"11285" "11285" "UCHL5"
"11286" "11286" "LOC101928461"
"11287" "11287" "USP21"
"11288" "11288" "IFI27"
"11289" "11289" "TBCEL"
"11290" "11290" "SRP54"
"11291" "11291" "AFG3L1P"
"11292" "11292" "SVIP"
"11293" "11293" "FCHSD2"
"11294" "11294" "USMG5"
"11295" "11295" "ERVH-6"
"11296" "11296" "CCR3"
"11297" "11297" ""
"11298" "11298" "MFF"
"11299" "11299" "SLIT2"
"11300" "11300" ""
"11301" "11301" "GPR124"
"11302" "11302" ""
"11303" "11303" "POTEE"
"11304" "11304" "SPDYA"
"11305" "11305" ""
"11306" "11306" ""
"11307" "11307" "CEPT1"
"11308" "11308" "GDF10"
"11309" "11309" "MYCL"
"11310" "11310" "FFAR4"
"11311" "11311" "SEPT7"
"11312" "11312" "CAPRIN1"
"11313" "11313" "UBFD1"
"11314" "11314" ""
"11315" "11315" "RALA"
"11316" "11316" "RHOJ"
"11317" "11317" ""
"11318" "11318" "ZMAT2"
"11319" "11319" "FAM43B"
"11320" "11320" "RHOT1"
"11321" "11321" "PON3"
"11322" "11322" ""
"11323" "11323" "CTPS2"
"11324" "11324" "IL1RN"
"11325" "11325" "PRKACB"
"11326" "11326" "NCAN"
"11327" "11327" ""
"11328" "11328" "HRASLS2"
"11329" "11329" "CXCL3"
"11330" "11330" "TGFB1"
"11331" "11331" "EFCAB1"
"11332" "11332" "C19orf24"
"11333" "11333" "FAM134B"
"11334" "11334" "DALRD3"
"11335" "11335" "TPPP2"
"11336" "11336" ""
"11337" "11337" "TK1"
"11338" "11338" "CLCN3"
"11339" "11339" ""
"11340" "11340" ""
"11341" "11341" ""
"11342" "11342" ""
"11343" "11343" "PLEKHA2"
"11344" "11344" "LOH12CR1"
"11345" "11345" "PM20D2"
"11346" "11346" ""
"11347" "11347" "ICMT"
"11348" "11348" ""
"11349" "11349" "LOC100509814"
"11350" "11350" "LOC100129115"
"11351" "11351" ""
"11352" "11352" "EIF5B"
"11353" "11353" "TRIP12"
"11354" "11354" "NTAN1"
"11355" "11355" "BACE1"
"11356" "11356" "TOLLIP"
"11357" "11357" "LOC644135"
"11358" "11358" "KRTAP4-9"
"11359" "11359" "MDM2"
"11360" "11360" "ARNTL"
"11361" "11361" ""
"11362" "11362" ""
"11363" "11363" "DDX27"
"11364" "11364" "RPL17"
"11365" "11365" "DSEL"
"11366" "11366" ""
"11367" "11367" "RNH1"
"11368" "11368" "BANP"
"11369" "11369" "PLEKHA2"
"11370" "11370" "KCND3"
"11371" "11371" "B3GNT9"
"11372" "11372" ""
"11373" "11373" "GPA33"
"11374" "11374" "VPS18"
"11375" "11375" "UCN"
"11376" "11376" ""
"11377" "11377" "ATF4"
"11378" "11378" ""
"11379" "11379" ""
"11380" "11380" "ACSL3"
"11381" "11381" ""
"11382" "11382" "MAPT"
"11383" "11383" "IL23A"
"11384" "11384" "GNG12"
"11385" "11385" ""
"11386" "11386" "C5orf22"
"11387" "11387" "A3GALT2"
"11388" "11388" "OR7E91P"
"11389" "11389" "LRRC46"
"11390" "11390" ""
"11391" "11391" "ZFAND5"
"11392" "11392" "KRAS"
"11393" "11393" "PFKFB3"
"11394" "11394" ""
"11395" "11395" "CFTR"
"11396" "11396" "RABIF"
"11397" "11397" ""
"11398" "11398" "CCDC144A"
"11399" "11399" "RBM18"
"11400" "11400" "PTX3"
"11401" "11401" "SEPT14"
"11402" "11402" "CACHD1"
"11403" "11403" ""
"11404" "11404" "NR3C1"
"11405" "11405" "PAQR5"
"11406" "11406" "LYPLA2"
"11407" "11407" "PRB2"
"11408" "11408" ""
"11409" "11409" "NADK2"
"11410" "11410" ""
"11411" "11411" "DUSP7"
"11412" "11412" "KCNK15"
"11413" "11413" "SEPHS2"
"11414" "11414" ""
"11415" "11415" "ANGPTL4"
"11416" "11416" "FRMD8"
"11417" "11417" "NIPAL3"
"11418" "11418" "DPYSL3"
"11419" "11419" "SALL2"
"11420" "11420" "ALOX15"
"11421" "11421" "KIF20A"
"11422" "11422" "RPL23AP53"
"11423" "11423" "TRAF3IP2"
"11424" "11424" "BCAP29"
"11425" "11425" "SOST"
"11426" "11426" "JRK"
"11427" "11427" ""
"11428" "11428" "PTEN"
"11429" "11429" "FLJ38668"
"11430" "11430" ""
"11431" "11431" ""
"11432" "11432" "FREM3"
"11433" "11433" ""
"11434" "11434" ""
"11435" "11435" ""
"11436" "11436" ""
"11437" "11437" "HMBS"
"11438" "11438" "ESM1"
"11439" "11439" "KRT83"
"11440" "11440" "NTRK2"
"11441" "11441" "LRRC16A"
"11442" "11442" "STK11"
"11443" "11443" ""
"11444" "11444" "SLC12A6"
"11445" "11445" "EDNRA"
"11446" "11446" "MAPK8"
"11447" "11447" "LOC100131532"
"11448" "11448" "FAM120B"
"11449" "11449" "MVD"
"11450" "11450" "SLC10A1"
"11451" "11451" "GATA2"
"11452" "11452" "ZMYM5"
"11453" "11453" "AHSG"
"11454" "11454" ""
"11455" "11455" ""
"11456" "11456" "RASSF9"
"11457" "11457" "KPNA4"
"11458" "11458" "SCGB2A2"
"11459" "11459" "GAPDH"
"11460" "11460" "PCDH1"
"11461" "11461" "ZADH2"
"11462" "11462" "DCTN4"
"11463" "11463" "CPSF2"
"11464" "11464" "PPP4R2"
"11465" "11465" "CASP8"
"11466" "11466" ""
"11467" "11467" "GLG1"
"11468" "11468" "FLJ31715"
"11469" "11469" ""
"11470" "11470" "IQCE"
"11471" "11471" ""
"11472" "11472" "RALGPS1"
"11473" "11473" "EXOC8"
"11474" "11474" "DCTN5"
"11475" "11475" ""
"11476" "11476" "CHMP4C"
"11477" "11477" "SUPT7L"
"11478" "11478" "VPS29"
"11479" "11479" "CCDC126"
"11480" "11480" ""
"11481" "11481" "CSNK2A1"
"11482" "11482" ""
"11483" "11483" "BRCA2"
"11484" "11484" ""
"11485" "11485" "HAUS8"
"11486" "11486" "HDAC7"
"11487" "11487" "PRO2012"
"11488" "11488" ""
"11489" "11489" "LURAP1"
"11490" "11490" "FCAR"
"11491" "11491" "TPM1"
"11492" "11492" "RGS12"
"11493" "11493" "COA1"
"11494" "11494" "USHBP1"
"11495" "11495" "ZNF605"
"11496" "11496" ""
"11497" "11497" "CLDN4"
"11498" "11498" "EIF1AD"
"11499" "11499" "ITGB6"
"11500" "11500" "CPSF3L"
"11501" "11501" "CCDC146"
"11502" "11502" "CHD7"
"11503" "11503" ""
"11504" "11504" "LOC100286922"
"11505" "11505" "FAM178B"
"11506" "11506" "KLK8"
"11507" "11507" "ADAMTSL1"
"11508" "11508" ""
"11509" "11509" "GPSM2"
"11510" "11510" "MCF2L"
"11511" "11511" ""
"11512" "11512" "TM9SF2"
"11513" "11513" "ZDHHC21"
"11514" "11514" "ZNF511"
"11515" "11515" "ARFGEF2"
"11516" "11516" "BCL2L1"
"11517" "11517" "NUMB"
"11518" "11518" "PTK2B"
"11519" "11519" "TP73"
"11520" "11520" "FAM160A1"
"11521" "11521" "LINGO4"
"11522" "11522" "C12orf66"
"11523" "11523" "RBMS1"
"11524" "11524" ""
"11525" "11525" "ADH5"
"11526" "11526" ""
"11527" "11527" "GON4L"
"11528" "11528" ""
"11529" "11529" "TNS4"
"11530" "11530" ""
"11531" "11531" "ACSS3"
"11532" "11532" "LOC100126784"
"11533" "11533" ""
"11534" "11534" ""
"11535" "11535" "LINC00852"
"11536" "11536" "SLC30A4"
"11537" "11537" "ABL1"
"11538" "11538" "RPS3A"
"11539" "11539" ""
"11540" "11540" "CT47A11"
"11541" "11541" ""
"11542" "11542" "PTGER3"
"11543" "11543" "TRNP1"
"11544" "11544" ""
"11545" "11545" "FAM201A"
"11546" "11546" "TTC37"
"11547" "11547" ""
"11548" "11548" "CSE1L-AS1"
"11549" "11549" ""
"11550" "11550" "SLC28A1"
"11551" "11551" "CACTIN"
"11552" "11552" "OPCML"
"11553" "11553" "TOMM7"
"11554" "11554" "PKD2L2"
"11555" "11555" "CLVS1"
"11556" "11556" "LCN15"
"11557" "11557" "PSEN1"
"11558" "11558" "ZNF70"
"11559" "11559" "KHSRP"
"11560" "11560" ""
"11561" "11561" "NPC1L1"
"11562" "11562" "DSCAML1"
"11563" "11563" ""
"11564" "11564" "SPTLC1"
"11565" "11565" ""
"11566" "11566" "ALAS2"
"11567" "11567" "FAM71D"
"11568" "11568" ""
"11569" "11569" "ZNF568"
"11570" "11570" ""
"11571" "11571" "CYB5RL"
"11572" "11572" "ZBTB46"
"11573" "11573" "TRAF3IP3"
"11574" "11574" "RBM8A"
"11575" "11575" "POLR3B"
"11576" "11576" ""
"11577" "11577" "MIOX"
"11578" "11578" ""
"11579" "11579" "MYO1C"
"11580" "11580" ""
"11581" "11581" "CLK1"
"11582" "11582" "UGT2B11"
"11583" "11583" "TOR1AIP2"
"11584" "11584" "ECEL1"
"11585" "11585" "TTL"
"11586" "11586" ""
"11587" "11587" "ZBTB43"
"11588" "11588" "TNFAIP8L3"
"11589" "11589" "MAGEA6"
"11590" "11590" "SNED1"
"11591" "11591" "PTK2B"
"11592" "11592" ""
"11593" "11593" "BMP1"
"11594" "11594" "RPTOR"
"11595" "11595" "LINC01206"
"11596" "11596" "PRKCA"
"11597" "11597" "MTRF1L"
"11598" "11598" "SPATA6"
"11599" "11599" ""
"11600" "11600" "GTF2A2"
"11601" "11601" "EDC3"
"11602" "11602" "UBASH3A"
"11603" "11603" "LOC101928731"
"11604" "11604" "ZNF382"
"11605" "11605" ""
"11606" "11606" "LARP1B"
"11607" "11607" "BPIFB4"
"11608" "11608" "XRCC6BP1"
"11609" "11609" ""
"11610" "11610" "HOXB3"
"11611" "11611" ""
"11612" "11612" "GRIN2D"
"11613" "11613" ""
"11614" "11614" "PTRH2"
"11615" "11615" ""
"11616" "11616" "LINC01158"
"11617" "11617" "PPIB"
"11618" "11618" ""
"11619" "11619" "NUDT2"
"11620" "11620" "ITGB7"
"11621" "11621" ""
"11622" "11622" "CDC42"
"11623" "11623" "MLKL"
"11624" "11624" "PLD3"
"11625" "11625" "RGS22"
"11626" "11626" ""
"11627" "11627" "ENPP7"
"11628" "11628" "WDR44"
"11629" "11629" "CYP2E1"
"11630" "11630" "SAA2"
"11631" "11631" ""
"11632" "11632" "NAV3"
"11633" "11633" ""
"11634" "11634" ""
"11635" "11635" "VCL"
"11636" "11636" "ZBTB10"
"11637" "11637" "CPEB4"
"11638" "11638" "TAF2"
"11639" "11639" "RPL8"
"11640" "11640" ""
"11641" "11641" "RNF167"
"11642" "11642" ""
"11643" "11643" "MAGEA6"
"11644" "11644" "MED20"
"11645" "11645" "ACTN3"
"11646" "11646" "LINC00087"
"11647" "11647" "EDN1"
"11648" "11648" ""
"11649" "11649" "MIS18A"
"11650" "11650" ""
"11651" "11651" ""
"11652" "11652" "SCN8A"
"11653" "11653" "RBM8A"
"11654" "11654" ""
"11655" "11655" ""
"11656" "11656" "INSM1"
"11657" "11657" "IL12B"
"11658" "11658" "DDA1"
"11659" "11659" "DPY19L1"
"11660" "11660" ""
"11661" "11661" "LUC7L2"
"11662" "11662" "LYN"
"11663" "11663" "RBPJL"
"11664" "11664" ""
"11665" "11665" "AVPR1B"
"11666" "11666" "COL1A2"
"11667" "11667" "FGFR3"
"11668" "11668" "HHIPL2"
"11669" "11669" "NARS2"
"11670" "11670" ""
"11671" "11671" "ZDHHC8P1"
"11672" "11672" "ZNF79"
"11673" "11673" ""
"11674" "11674" "HADHA"
"11675" "11675" ""
"11676" "11676" ""
"11677" "11677" "ZNF527"
"11678" "11678" "MGA"
"11679" "11679" "EFNA5"
"11680" "11680" ""
"11681" "11681" ""
"11682" "11682" "LGR6"
"11683" "11683" "GTF2F2"
"11684" "11684" "NEDD8"
"11685" "11685" "INTS7"
"11686" "11686" "ADAMTS2"
"11687" "11687" ""
"11688" "11688" "NBPF14"
"11689" "11689" "GIGYF2"
"11690" "11690" "LCE3B"
"11691" "11691" ""
"11692" "11692" "PSMD13"
"11693" "11693" ""
"11694" "11694" "TAB1"
"11695" "11695" ""
"11696" "11696" "PABPN1"
"11697" "11697" "FAHD1"
"11698" "11698" "CDC20B"
"11699" "11699" "F2RL3"
"11700" "11700" "GABARAP"
"11701" "11701" "LINC00515"
"11702" "11702" "CD44"
"11703" "11703" "CTSA"
"11704" "11704" ""
"11705" "11705" "ABCA9"
"11706" "11706" "NAV2"
"11707" "11707" ""
"11708" "11708" "KXD1"
"11709" "11709" "HSPD1"
"11710" "11710" "ZCCHC13"
"11711" "11711" "NAP1L2"
"11712" "11712" "CTRL"
"11713" "11713" "FAF2"
"11714" "11714" ""
"11715" "11715" "IRX4"
"11716" "11716" "ARHGAP31"
"11717" "11717" "EGFR"
"11718" "11718" "COMMD1"
"11719" "11719" ""
"11720" "11720" "SFTPA1"
"11721" "11721" "KLHL34"
"11722" "11722" "CD300LD"
"11723" "11723" "SETD8"
"11724" "11724" "TPM3"
"11725" "11725" "DCANP1"
"11726" "11726" "APPL2"
"11727" "11727" "AQR"
"11728" "11728" "REEP4"
"11729" "11729" "CSNK2A1"
"11730" "11730" "NOD1"
"11731" "11731" "EFHD1"
"11732" "11732" "KLHDC1"
"11733" "11733" "SUSD4"
"11734" "11734" ""
"11735" "11735" "HPS4"
"11736" "11736" "AIFM3"
"11737" "11737" ""
"11738" "11738" "PLA2G2D"
"11739" "11739" "TIMELESS"
"11740" "11740" "POU5F1"
"11741" "11741" "LEAP2"
"11742" "11742" "PRODH2"
"11743" "11743" "IDH3A"
"11744" "11744" "AMPD1"
"11745" "11745" "KIDINS220"
"11746" "11746" "IK"
"11747" "11747" "ELF4"
"11748" "11748" "RPH3AL"
"11749" "11749" "ITPA"
"11750" "11750" "LPAR3"
"11751" "11751" ""
"11752" "11752" "ERGIC2"
"11753" "11753" "DHFR"
"11754" "11754" "BVES-AS1"
"11755" "11755" "APP"
"11756" "11756" "SPRN"
"11757" "11757" "DNAJC10"
"11758" "11758" "GNPDA1"
"11759" "11759" "PPM1A"
"11760" "11760" "GALNT5"
"11761" "11761" "GMFG"
"11762" "11762" "RDH5"
"11763" "11763" ""
"11764" "11764" "NABP1"
"11765" "11765" "LYN"
"11766" "11766" "ZFPM2"
"11767" "11767" "ORAI1"
"11768" "11768" ""
"11769" "11769" ""
"11770" "11770" ""
"11771" "11771" "MUC15"
"11772" "11772" "CDC45"
"11773" "11773" ""
"11774" "11774" ""
"11775" "11775" "SLC7A6"
"11776" "11776" "PRO1596"
"11777" "11777" "STPG1"
"11778" "11778" ""
"11779" "11779" "ITGB2"
"11780" "11780" "FN1"
"11781" "11781" "BVES"
"11782" "11782" "XPNPEP2"
"11783" "11783" ""
"11784" "11784" ""
"11785" "11785" "GNAZ"
"11786" "11786" "FAM26D"
"11787" "11787" "RGR"
"11788" "11788" "TMEM106C"
"11789" "11789" ""
"11790" "11790" "LMF1"
"11791" "11791" "HPS5"
"11792" "11792" ""
"11793" "11793" ""
"11794" "11794" "IKBKB"
"11795" "11795" "SLC9A8"
"11796" "11796" "RCN3"
"11797" "11797" ""
"11798" "11798" ""
"11799" "11799" "BAIAP2"
"11800" "11800" "CASC2"
"11801" "11801" "ST18"
"11802" "11802" ""
"11803" "11803" "FERMT1"
"11804" "11804" "GAREM"
"11805" "11805" ""
"11806" "11806" "ATP6V1G2"
"11807" "11807" "GOSR1"
"11808" "11808" ""
"11809" "11809" "CWF19L1"
"11810" "11810" ""
"11811" "11811" "SLC25A47"
"11812" "11812" "RBMXL3"
"11813" "11813" "HSPA1A"
"11814" "11814" ""
"11815" "11815" ""
"11816" "11816" "DENND6B"
"11817" "11817" ""
"11818" "11818" "MBP"
"11819" "11819" "KCNC2"
"11820" "11820" "PARP1"
"11821" "11821" "ASB11"
"11822" "11822" "RBBP5"
"11823" "11823" "LCT"
"11824" "11824" ""
"11825" "11825" "VSTM2A"
"11826" "11826" "MLX"
"11827" "11827" "ZNF10"
"11828" "11828" "RGS20"
"11829" "11829" "KRTAP12-2"
"11830" "11830" "TTC30B"
"11831" "11831" "XAGE2"
"11832" "11832" "COL11A1"
"11833" "11833" "RPS6KA1"
"11834" "11834" "SUFU"
"11835" "11835" "SCN8A"
"11836" "11836" "SEPW1"
"11837" "11837" "PPAT"
"11838" "11838" "NUDCD3"
"11839" "11839" "RICTOR"
"11840" "11840" "ANKRD9"
"11841" "11841" "ICAM4"
"11842" "11842" "TFPI"
"11843" "11843" "TRNAU1AP"
"11844" "11844" ""
"11845" "11845" "AICDA"
"11846" "11846" "ST7"
"11847" "11847" "LRTOMT"
"11848" "11848" "DHRS2"
"11849" "11849" "CHAF1B"
"11850" "11850" "CYP2U1"
"11851" "11851" "PLEKHA8"
"11852" "11852" "SLC25A45"
"11853" "11853" "CBWD6"
"11854" "11854" "DOCK8"
"11855" "11855" "RET"
"11856" "11856" "DNAJC14"
"11857" "11857" "VN1R3"
"11858" "11858" ""
"11859" "11859" "DNAH14"
"11860" "11860" "ADAMTS2"
"11861" "11861" "CGN"
"11862" "11862" ""
"11863" "11863" ""
"11864" "11864" "SGK1"
"11865" "11865" "ZBTB41"
"11866" "11866" "PDE11A"
"11867" "11867" "GSK3B"
"11868" "11868" ""
"11869" "11869" ""
"11870" "11870" "BCL2L1"
"11871" "11871" "SCRT2"
"11872" "11872" "TMEM156"
"11873" "11873" ""
"11874" "11874" "GPR112"
"11875" "11875" "SMAP1"
"11876" "11876" "FNBP1L"
"11877" "11877" ""
"11878" "11878" ""
"11879" "11879" "RFT1"
"11880" "11880" "ZFP3"
"11881" "11881" "CA12"
"11882" "11882" "APP"
"11883" "11883" ""
"11884" "11884" ""
"11885" "11885" ""
"11886" "11886" ""
"11887" "11887" "TTLL3"
"11888" "11888" ""
"11889" "11889" "CHMP4B"
"11890" "11890" "C17orf100"
"11891" "11891" "PRRG4"
"11892" "11892" "CSGALNACT2"
"11893" "11893" ""
"11894" "11894" "TANK"
"11895" "11895" "LRP1"
"11896" "11896" "MAU2"
"11897" "11897" "TFPT"
"11898" "11898" "SIRT6"
"11899" "11899" ""
"11900" "11900" ""
"11901" "11901" "KIAA0895"
"11902" "11902" "SPEM1"
"11903" "11903" "MTHFSD"
"11904" "11904" "ZNF81"
"11905" "11905" "PPP1R9A"
"11906" "11906" "CCDC24"
"11907" "11907" "EP400"
"11908" "11908" "CCDC59"
"11909" "11909" ""
"11910" "11910" ""
"11911" "11911" ""
"11912" "11912" ""
"11913" "11913" ""
"11914" "11914" ""
"11915" "11915" "IL13RA2"
"11916" "11916" "HHIP"
"11917" "11917" "CD1D"
"11918" "11918" ""
"11919" "11919" "LINC01003"
"11920" "11920" ""
"11921" "11921" "FOXC1"
"11922" "11922" "IGF2BP1"
"11923" "11923" "LINC00304"
"11924" "11924" "OR5T2"
"11925" "11925" "PRMT7"
"11926" "11926" "LECT1"
"11927" "11927" "USP32"
"11928" "11928" "RNFT1"
"11929" "11929" ""
"11930" "11930" "PDCL3"
"11931" "11931" "SERPINB4"
"11932" "11932" "ANGPT2"
"11933" "11933" "RPS6KL1"
"11934" "11934" ""
"11935" "11935" "UBL5"
"11936" "11936" ""
"11937" "11937" "ASCC3"
"11938" "11938" "UCHL5"
"11939" "11939" ""
"11940" "11940" "TERT"
"11941" "11941" "DCAF5"
"11942" "11942" "ANTXR1"
"11943" "11943" "RNH1"
"11944" "11944" ""
"11945" "11945" ""
"11946" "11946" ""
"11947" "11947" "ROR1"
"11948" "11948" "ZNF302"
"11949" "11949" "CDK9"
"11950" "11950" "CD28"
"11951" "11951" ""
"11952" "11952" "TLDC1"
"11953" "11953" "METTL25"
"11954" "11954" "TMEM198B"
"11955" "11955" "DBF4B"
"11956" "11956" "SLC25A22"
"11957" "11957" ""
"11958" "11958" ""
"11959" "11959" "RYBP"
"11960" "11960" ""
"11961" "11961" "CHRNA7"
"11962" "11962" "C6orf211"
"11963" "11963" "PRNP"
"11964" "11964" "BRSK2"
"11965" "11965" "FKBP5"
"11966" "11966" "GGT6"
"11967" "11967" "MICALL2"
"11968" "11968" "INTS9"
"11969" "11969" "USP29"
"11970" "11970" "TAP2"
"11971" "11971" "USF1"
"11972" "11972" "FGF1"
"11973" "11973" "ACD"
"11974" "11974" "ACTR3B"
"11975" "11975" ""
"11976" "11976" "RNASE3"
"11977" "11977" "PHOSPHO2"
"11978" "11978" "FAM83B"
"11979" "11979" ""
"11980" "11980" ""
"11981" "11981" ""
"11982" "11982" ""
"11983" "11983" "TNRC18"
"11984" "11984" "PTPRF"
"11985" "11985" "TEX2"
"11986" "11986" ""
"11987" "11987" "IMMT"
"11988" "11988" "PFN3"
"11989" "11989" ""
"11990" "11990" "PPP1R3F"
"11991" "11991" ""
"11992" "11992" "TESK1"
"11993" "11993" ""
"11994" "11994" ""
"11995" "11995" "FAM20B"
"11996" "11996" "KIF3B"
"11997" "11997" "MCEMP1"
"11998" "11998" "EIF5B"
"11999" "11999" "ACSF2"
"12000" "12000" "LOC100505887"
"12001" "12001" ""
"12002" "12002" ""
"12003" "12003" "KRTDAP"
"12004" "12004" "PLEKHM1"
"12005" "12005" "ANAPC1"
"12006" "12006" "SPAG9"
"12007" "12007" ""
"12008" "12008" "ARG2"
"12009" "12009" ""
"12010" "12010" "TAT"
"12011" "12011" "ADRBK1"
"12012" "12012" "CSPG5"
"12013" "12013" ""
"12014" "12014" "MSX2"
"12015" "12015" ""
"12016" "12016" "ARL14EP"
"12017" "12017" "SEMA5A"
"12018" "12018" "PAG1"
"12019" "12019" "SPICE1"
"12020" "12020" ""
"12021" "12021" ""
"12022" "12022" "BLNK"
"12023" "12023" ""
"12024" "12024" "LILRA2"
"12025" "12025" "ZNF326"
"12026" "12026" ""
"12027" "12027" "GPR128"
"12028" "12028" "HSF2"
"12029" "12029" ""
"12030" "12030" "MAPRE1"
"12031" "12031" ""
"12032" "12032" "RIN3"
"12033" "12033" "ESRRB"
"12034" "12034" ""
"12035" "12035" ""
"12036" "12036" "KDELC1"
"12037" "12037" ""
"12038" "12038" "PTBP1"
"12039" "12039" "CLEC7A"
"12040" "12040" "OR7E5P"
"12041" "12041" "PSMD7"
"12042" "12042" "TGM1"
"12043" "12043" ""
"12044" "12044" "NACAP1"
"12045" "12045" "THBS1"
"12046" "12046" "LZTR1"
"12047" "12047" "AIPL1"
"12048" "12048" "SNX27"
"12049" "12049" "BCKDK"
"12050" "12050" "RNF165"
"12051" "12051" "TMED10"
"12052" "12052" "LOC642852"
"12053" "12053" "GPR39"
"12054" "12054" "FBXO3"
"12055" "12055" ""
"12056" "12056" ""
"12057" "12057" "TROAP"
"12058" "12058" ""
"12059" "12059" "FYN"
"12060" "12060" "BRAF"
"12061" "12061" "CXCR4"
"12062" "12062" "ERMAP"
"12063" "12063" "HTR7P1"
"12064" "12064" "ADM"
"12065" "12065" "LOC100134317"
"12066" "12066" "PHKG1"
"12067" "12067" "MMS22L"
"12068" "12068" "TEC"
"12069" "12069" ""
"12070" "12070" "DNAJB4"
"12071" "12071" ""
"12072" "12072" "MID1"
"12073" "12073" ""
"12074" "12074" "BCL2"
"12075" "12075" ""
"12076" "12076" "RASD2"
"12077" "12077" ""
"12078" "12078" "IQUB"
"12079" "12079" ""
"12080" "12080" "RHOA"
"12081" "12081" "ATAD2"
"12082" "12082" "NOL9"
"12083" "12083" "ITGB8"
"12084" "12084" ""
"12085" "12085" "CDH15"
"12086" "12086" "SLC16A7"
"12087" "12087" "ATP2B4"
"12088" "12088" "CCL3L3"
"12089" "12089" "HOOK3"
"12090" "12090" "CHD2"
"12091" "12091" "C6orf1"
"12092" "12092" ""
"12093" "12093" "CBX7"
"12094" "12094" "SOWAHC"
"12095" "12095" ""
"12096" "12096" "MORN4"
"12097" "12097" "RPLP0"
"12098" "12098" "B3GAT3"
"12099" "12099" "AMMECR1"
"12100" "12100" "SPATA17"
"12101" "12101" "TRPC7"
"12102" "12102" "IL17RC"
"12103" "12103" "UBE2K"
"12104" "12104" "NKX1-2"
"12105" "12105" ""
"12106" "12106" "GHRL"
"12107" "12107" "PPIA"
"12108" "12108" "NRG1"
"12109" "12109" "SMAD3"
"12110" "12110" "FAM182A"
"12111" "12111" "CD3EAP"
"12112" "12112" "SNX10"
"12113" "12113" ""
"12114" "12114" "EIF4A2"
"12115" "12115" "FAM86EP"
"12116" "12116" ""
"12117" "12117" "PAPSS2"
"12118" "12118" ""
"12119" "12119" "CLEC10A"
"12120" "12120" "RBBP4"
"12121" "12121" ""
"12122" "12122" "TNRC6A"
"12123" "12123" "CNBD1"
"12124" "12124" "RPL26"
"12125" "12125" "SQSTM1"
"12126" "12126" "GPBP1"
"12127" "12127" "PPARD"
"12128" "12128" ""
"12129" "12129" "LRRC70"
"12130" "12130" "IFT74"
"12131" "12131" "CASP7"
"12132" "12132" "SYCP3"
"12133" "12133" "RNASE11"
"12134" "12134" ""
"12135" "12135" "ARL8A"
"12136" "12136" "GCC2"
"12137" "12137" ""
"12138" "12138" ""
"12139" "12139" ""
"12140" "12140" "TAX1BP3"
"12141" "12141" "SLC25A23"
"12142" "12142" "SUPT4H1"
"12143" "12143" ""
"12144" "12144" ""
"12145" "12145" "C6orf106"
"12146" "12146" "TMBIM1"
"12147" "12147" "ZBED1"
"12148" "12148" "LOC100129406"
"12149" "12149" ""
"12150" "12150" "SACS"
"12151" "12151" "LOC101927056"
"12152" "12152" ""
"12153" "12153" ""
"12154" "12154" "CTNNB1"
"12155" "12155" ""
